node_name,is_accused,is_witness,gender,gender_female,gender_male,brokerage_score,degree,betweenness_centrality,pagerank,closeness_centrality,eigenvector_centrality,clustering_coefficient,constraint,predicted_prob,predicted_accused
Catherine veuve Thoussainct Colin Michiel Bejalley,0,1,unknown,0,0,0.0,1,0.0,5.678280300739969e-05,0.1641203452884025,0.000270748279768,0.0,0.0,0.004865069732022064,0
Catherine veuve de Didier Rayeux,0,1,unknown,0,0,0.0,10,0.0,0.0002318087956967,0.1805108648154769,0.0045275362678813,1.0,0.3379128906249999,0.5188451476730026,1
Catherine veuve de Fleurant Hagimont,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Catherine veuve de Mengeot,0,1,unknown,0,0,0.0,1,0.0,6.931058766154121e-05,0.0,0.0,0.0,0.0,0.00754571525766778,0
Catherine veuve de Nicolas Miclin bourgeois de Viel Marché,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Catherine veuve de Nicolas Rouvier de Dezviller,0,1,unknown,0,0,0.0,1,0.0,3.8978391221238976e-05,0.0,0.0,0.0,0.0,0.007316252485666628,0
Catherine veuve de Vincent Xalley,0,1,unknown,0,0,0.0,9,0.0,0.0001270518879907,0.0,0.0,1.0,0.3964334705075445,0.5756060606805029,1
Cathin,0,0,unknown,0,0,1.0,4,0.0,0.000306691489015,0.0,0.0,0.0,0.0,0.9267592188985991,1
Cathin femme Claudin Laurent,0,1,unknown,0,0,0.0,10,0.0,0.0001570011326861,0.1357349822266033,0.0001621223721726,1.0,0.3419691856871409,0.5312840773374965,1
Cathin femme Michiel Perrin,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Cathin femme Robinet Ganard,0,1,unknown,0,0,0.0,10,0.0,0.0001270518879907,0.0,0.0,1.0,0.361,0.610409421681941,1
Cathin femme de Jehan Cabled de la Neufville,0,1,unknown,0,0,0.0,1,0.0,6.989383311941244e-05,0.0,0.0,0.0,0.0,0.0075501967828732735,0
Cathin femme à Jehan Thouvenel,0,1,unknown,0,0,0.0,1,0.0,6.989383311941244e-05,0.0,0.0,0.0,0.0,0.0075501967828732735,0
Cathnion,0,0,unknown,0,0,0.0,1,0.0,6.54057839991647e-05,0.1659666167500639,0.0005757869963641,0.0,0.0,0.004881281553066939,0
Cathnion femme Jean Cordier,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Cesar,0,0,unknown,0,0,0.0,1,0.0,5.087262633874921e-05,0.1804105292412752,0.0015971785103641,0.0,0.0,0.004621809747923567,0
Cesar Colas de Brux,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Cesar Jannat,0,1,unknown,0,0,0.0,1,0.0,6.237580206612934e-05,0.1585208442351299,0.000401196543765,0.0,0.0,0.004963115192678107,0
Cesar Jennat,0,0,unknown,0,0,0.0,1,0.0,5.038940057350797e-05,0.2031473533619456,0.0104422194934661,0.0,0.0,0.0042693165055971115,0
Cesar Lorette,0,0,unknown,0,0,0.0,1,0.0,3.772729987787708e-05,0.174006280156238,0.000497896891207,0.0,0.0,0.0046480763008722925,0
Cesar Maillard,0,1,unknown,0,0,0.0,10,0.0,0.0001649238921869,0.1703914804259787,0.00138515983378,1.0,0.345396449704142,0.5100662198897195,1
Charles,0,0,unknown,0,0,0.0,1,0.0,4.7738425893601855e-05,0.1923874846521868,0.0044049493181508,0.0,0.0,0.004437992114781539,0
Charles Claude Pierre,0,1,unknown,0,0,0.0,1,0.0,6.989383311941244e-05,0.0,0.0,0.0,0.0,0.0075501967828732735,0
Charles Commis,0,0,unknown,0,0,0.0,2,0.0010652518496837,7.955326903307182e-05,0.1996046562705908,0.006002127828515,0.0,0.5,0.004520322487235028,0
Charles Commis de Raon,0,1,unknown,0,0,0.0,1,0.0,6.966701544135137e-05,0.0,0.0,0.0,0.0,0.007548453653730865,0
Charles Conninc,0,1,unknown,0,0,0.1818181818181817,11,0.0094677578798362,0.0001944474406287,0.1807693837769025,0.001872562845654,0.8181818181818182,0.2960677242688621,0.3731748616540975,0
Chenne,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Chenne femme Martin Cugnin,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Chesnon femme a Crestaille Gaillard d'Essegney,0,1,unknown,0,0,0.0,1,0.0,6.923684398295991e-05,0.0,0.0,0.0,0.0,0.0075451488160642515,0
Chesnon la Triffatte,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Chesnon veuve de feu Linard Martin de Charmes,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Chiens,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Chrepien Cesar Chrepien,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Chrestaille,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Chrestaille Gaillard d'Essegney,0,1,unknown,0,0,0.0,1,0.0,6.923684398295991e-05,0.0,0.0,0.0,0.0,0.0075451488160642515,0
Chrestaille Potier,0,0,unknown,0,0,0.0,1,0.0,8.713197665204699e-05,0.0,0.0,0.0,0.0,0.007683850065672546,0
Chrestaille femme Jean Wathot,0,0,unknown,0,0,0.0,2,0.0,9.227400827998024e-05,0.0,0.0,1.0,0.8890306122448979,0.3228256052202616,0
Chrestien Brabans,0,1,unknown,0,0,0.0,10,0.0,0.00016517019359,0.1603783573924399,0.0066861578099986,1.0,0.3147052227585243,0.5136792871313203,1
Chrestien Brabant,0,1,unknown,0,0,0.0,10,0.0,0.0001417599789741,0.1540809060391305,0.0032215576887588,1.0,0.3355786501377411,0.5137296257478092,1
Chrestien Brabant de la Neufville,0,1,unknown,0,0,0.0,8,0.0,0.0001270518879907,0.0,0.0,1.0,0.439453125,0.5400364102071754,1
Chrestien Brandec de la Neufville,0,1,unknown,0,0,0.0,1,0.0,6.0570760292084347e-05,0.0,0.0,0.0,0.0,0.007478875724551866,0
Chrestien Brandecq,0,1,unknown,0,0,0.0,1,0.0,4.9968773309857474e-05,0.16062212796041,0.0003107414293277,0.0,0.0,0.004874987498731706,0
Chrestien Claude,0,0,unknown,0,0,0.0,1,0.0,5.038940057350797e-05,0.2031473533619456,0.0104422194934661,0.0,0.0,0.0042693165055971115,0
Chrestien Colas,0,0,unknown,0,0,0.0,1,0.0,4.7738425893601855e-05,0.1923874846521868,0.0044049493181508,0.0,0.0,0.004437992114781539,0
Chrestien Jeune,0,0,unknown,0,0,0.0,1,0.0,6.255187148405211e-05,0.1268848430693622,4.94506652453404e-05,0.0,0.0,0.005392994562937902,0
Chrestien du Prey,0,1,unknown,0,0,0.0,10,0.0,0.0001448404981815,0.1559689709617628,0.0010314847989102,1.0,0.3426132231404959,0.5145180709559907,1
Chrestien le Clerc,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Chrestienne,0,0,unknown,0,0,1.0,10,0.0059731454985692,0.0005227799458267,0.1453196456554415,0.0006875839318588,0.0,1.0,0.9228601779426696,1
Chrestienne Chabrouillat native d'Essegney,0,1,unknown,0,0,0.0,1,0.0,6.923684398295991e-05,0.0,0.0,0.0,0.0,0.0075451488160642515,0
Chrestienne François femme Jean Dieudenon,0,1,unknown,0,0,0.0,10,0.0,0.0001410764700777,0.1412935323383084,8.60670879440619e-05,1.0,0.3548099173553718,0.5236413405771682,1
Chrestienne femme Alixy Domballe paticier de Rozieres,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Chrestienne femme Chrestien Jeune Chrestien,0,1,unknown,0,0,0.0,1,0.0,6.931058766154121e-05,0.0,0.0,0.0,0.0,0.00754571525766778,0
Chrestienne femme Claude Bastien,0,1,unknown,0,0,0.0,2,2.1768901520678437e-05,6.962709982029384e-05,0.1513859275053305,0.0002600836407532,0.0,0.5,0.005864909689197926,0
Chrestienne femme Demenge Bregeat,0,1,unknown,0,0,0.0,1,0.0,6.770651423854509e-05,0.1429920070489017,5.0738421582069745e-05,0.0,0.0,0.005199493941147611,0
Chrestienne femme Jean Blaise de Moyenmoutier,0,1,unknown,0,0,0.0,10,0.0,0.0001728063601152,0.1476235339982456,0.0052085569738689,1.0,0.3522475895316805,0.524769069464339,1
Chrestienne femme Jean Dieudenon,0,1,unknown,0,0,0.0,1,0.0,3.8355415769407395e-05,0.1504984599079256,0.0006834158132346,0.0,0.0,0.004941703662088847,0
Chrestienne femme Jean Tourneur,0,1,unknown,0,0,0.0,1,0.0,6.966701544135137e-05,0.0,0.0,0.0,0.0,0.007548453653730865,0
Chrestienne femme Nicolas Barret de Domjevin,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Chrestienne femme Nicolas Macon,0,1,unknown,0,0,0.0,1,0.0,3.671709693321952e-05,0.1483658210076076,0.0001197488777404,0.0,0.0,0.004967090602497409,0
Chrestienne femme a Bernard Faltin de Blamont,0,1,unknown,0,0,0.0,1,0.0,6.931058766154121e-05,0.0,0.0,0.0,0.0,0.00754571525766778,0
Chrestienne femme a Nicolas Hachon de Reillon,0,1,unknown,0,0,0.0,10,0.0,0.0001590684563301,0.0,0.0,1.0,0.361,0.6181903121558553,1
Chrestienne femme du precedent,0,1,unknown,0,0,0.5263157894736843,20,0.0041928241250275,0.0002717804156911,0.1699072689201316,0.0105086882485298,0.4736842105263157,0.1716361274797463,0.9238612835513933,1
Chrestienne femme honn homme François Petit Demenge,0,1,unknown,0,0,0.0,1,0.0,4.055630588329325e-05,0.1426239799121155,2.048997854288999e-05,0.0,0.0,0.005062588991039183,0
Chrestienne fille feu Demenge Collenot,0,1,unknown,0,0,0.0,5,0.0,0.0001131338557576,0.1514363793907885,8.922891302095029e-05,1.0,0.5259827664399094,0.3358478326732579,0
"Chrestienne veuve de Guillaumin Jean Vatrix de Gondrexon.
Said she had often bee",0,1,unknown,0,0,0.0,7,0.0,0.0001270518879907,0.0,0.0,1.0,0.4927113702623905,0.5040541815246684,1
Chrestofle,0,0,unknown,0,0,0.0,2,0.0010652518496837,7.955326903307182e-05,0.1996046562705908,0.006002127828515,0.0,0.5,0.004520322487235028,0
Chrestofle Austien,0,1,unknown,0,0,0.0,1,0.0,6.237580206612934e-05,0.1585208442351299,0.000401196543765,0.0,0.0,0.004963115192678107,0
Chrestofle Due,0,1,unknown,0,0,0.0,1,0.0,4.02219196431696e-05,0.1349930186268976,7.365834048987426e-06,0.0,0.0,0.0051622425518119824,0
Chrestofle Grandmont,0,1,unknown,0,0,0.0,1,0.0,6.537431645111953e-05,0.1451989135644671,4.056184525013362e-05,0.0,0.0,0.005157628711949696,0
Chrestofle Jean,0,0,unknown,0,0,0.0,1,0.0,5.087262633874921e-05,0.1804105292412752,0.0015971785103641,0.0,0.0,0.004621809747923567,0
Chrestofle Lhuillier,0,0,unknown,0,0,0.0,1,0.0,5.087262633874921e-05,0.1804105292412752,0.0015971785103641,0.0,0.0,0.004621809747923567,0
Chrestofle Marcoussan,0,0,unknown,0,0,0.0,1,0.0,5.795516287801261e-05,0.1582503308490631,0.0001081182285438,0.0,0.0,0.004947484367911011,0
Chrestofle Page,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Chrestofle Perin,0,1,unknown,0,0,0.0,1,0.0,5.1153561204031546e-05,0.1678115074968609,0.0003555502634355,0.0,0.0,0.004790154038319159,0
Chrestofle Thirion,0,1,unknown,0,0,0.0,10,0.0,0.0001570011326861,0.1357349822266033,0.0001621223721726,1.0,0.3419691856871409,0.5312840773374965,1
Chretien Brabant,0,1,unknown,0,0,0.0,1,0.0,3.669151403617059e-05,0.1519630793926827,0.0009697226958056,0.0,0.0,0.0049114522103906166,0
Chretien Brandecq,0,1,unknown,0,0,0.1818181818181817,11,0.0018964274707316,0.0001846322565835,0.1813754839739751,0.0074476029534571,0.8181818181818182,0.2667557201189666,0.6044415680898947,1
Chretienne,0,0,unknown,0,0,1.0,4,0.0008914487096834,0.0001534053551072,0.1977801958650707,0.0030884065973014,0.0,0.3447222222222222,0.8511934854744378,1
Chretienne Simon,0,0,unknown,0,0,0.0,3,0.0,0.0001224403784445,0.0,0.0,1.0,0.7928949357520785,0.36225232700296145,0
"Chretienne femme Claudon des Eaues
General reputation. She had lost animals",0,1,unknown,0,0,0.0,1,0.0,3.911180775474812e-05,0.1258063623023893,3.5009898859647088e-06,0.0,0.0,0.0052808491825866895,0
Chretienne femme Demenge Moictrier laboureur de St Nicolas,0,1,unknown,0,0,0.0,1,0.0,6.511368061086824e-05,0.1137393306800831,3.887232247429198e-07,0.0,0.0,0.005595304826952715,0
Chretienne fille Jean Parmentier de l'Estraye,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Chretienne veuve Colas Hachon,0,1,unknown,0,0,0.0,10,0.0,0.0001531108868625,0.1837221525896575,0.0078045988057981,1.0,0.3029051741908884,0.49473797141796444,0
Christienne,0,0,unknown,0,0,0.0,2,0.0,0.0001869317549988,0.0,0.0,0.0,0.0,0.009812078191438579,0
Christienne femme Nickel Marchal,0,1,unknown,0,0,0.0,10,0.0,0.0001473971472253,0.143280570095226,0.0001399824401272,1.0,0.3578983471074379,0.5239353317664235,1
Christienne veuve Jean Chenillart de Ste Croix,0,1,unknown,0,0,0.0,10,0.0,0.0001590684563301,0.0,0.0,1.0,0.361,0.6181903121558553,1
Christman,0,0,unknown,0,0,0.0,1,0.0,6.984954591270393e-05,0.1392540835401918,1.3925536229797365e-05,0.0,0.0,0.005262100756808959,0
Christophe,0,0,unknown,0,0,0.0,1,0.0,4.7738425893601855e-05,0.1923874846521868,0.0044049493181508,0.0,0.0,0.004437992114781539,0
Chrsitophe de Forges,0,1,unknown,0,0,0.0,10,0.0,0.0001651473866349,0.1800102998851166,0.0017362688804454,1.0,0.3309485012755102,0.5036544536668596,1
Chrétien Pierre,0,0,unknown,0,0,0.0,2,0.0,0.0001270518879907,0.0,0.0,1.0,1.125,0.33067280035649965,0
Claudate,0,0,unknown,0,0,1.0,5,0.0008804754567466,0.0002406956207666,0.1730652041438147,0.0011520990612165,0.0,1.0,0.8857481835554901,1
Claudate femme Demenge Piat bourgeois de Bruyeres,0,1,unknown,0,0,0.0,1,0.0,6.525348256853699e-05,0.1459263303253155,6.695923971710911e-05,0.0,0.0,0.005146962718732332,0
Claudate femme Jacquat George,0,0,unknown,0,0,0.0,2,0.0,0.0001081055530625,0.0,0.0,1.0,0.953125,0.32638576219745513,0
Claudate femme a Jacquemin Marchal du Memesnil,0,1,unknown,0,0,0.0,1,0.0,3.5108163090565484e-05,0.0,0.0,0.0,0.0,0.00728747700434693,0
Claudate femme de Claudon Chabay de Dompierre,0,1,unknown,0,0,0.0,10,0.0,0.0001635961598885,0.0,0.0,1.0,0.3410960743801652,0.6192858909617036,1
Claudate veuve Jean Doridant de Bruyeres,0,1,unknown,0,0,0.0,1,0.0,6.525348256853699e-05,0.1459263303253155,6.695923971710911e-05,0.0,0.0,0.005146962718732332,0
Claudate veuve Jean Nancey de Docelles,0,1,unknown,0,0,0.0,1,0.0,3.521956624094934e-05,0.0,0.0,0.0,0.0,0.007288303723923113,0
Claudatte,0,1,unknown,0,0,0.9987654320987654,81,0.1054868649110923,0.0032733019106881,0.2411505598896141,0.0424852682007769,0.0012345679012345,0.0316298365246176,0.923575591430293,1
Claudatte George,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Claudatte George femme Nicolas Marchal,0,1,unknown,0,0,0.0,1,0.0,6.237580206612934e-05,0.1585208442351299,0.000401196543765,0.0,0.0,0.004963115192678107,0
Claudatte femme Anthoine du Prey,0,1,unknown,0,0,0.0,10,0.0,0.0001791624709741,0.1741863763560394,0.0016446443669636,1.0,0.3272742897727274,0.5110963077856543,1
Claudatte femme Aulbry Austett de Reillon,0,1,unknown,0,0,0.0,10,0.0,0.0001590684563301,0.0,0.0,1.0,0.361,0.6181903121558553,1
Claudatte femme Claude Maire Aulbric de Sachemont,0,1,unknown,0,0,0.0,10,0.0,0.0001376346901465,0.1250343954653018,6.067885156338007e-06,1.0,0.3578983471074379,0.5333753602944293,1
Claudatte femme Claudel Jean Aulbert de Mazelay,0,1,unknown,0,0,0.0,10,0.0,0.0001743053011965,0.0,0.0,1.0,0.361,0.6218723603919198,1
Claudatte femme Claudon Fallayeux de Brehimont,0,1,unknown,0,0,0.0,1,0.0,6.059600284110221e-05,0.1211701021306098,1.198977459750549e-05,0.0,0.0,0.005463099144022567,0
Claudatte femme Claudon Ferry,0,1,unknown,0,0,0.0,10,0.0,0.0001847468048233,0.1700662449941989,0.0025915761535649,1.0,0.3517347107438016,0.5146809270379356,1
Claudatte femme Claudon Ferry. du Mesnil,0,1,unknown,0,0,0.0,1,0.0,6.721437769218219e-05,0.1465097533451555,5.949588135421253e-05,0.0,0.0,0.005149555192985175,0
Claudatte femme Claudon Jean Claudon du Vivier,0,1,unknown,0,0,0.0,1,0.0,6.521727020702457e-05,0.1080849646773387,2.18474902212295e-06,0.0,0.0,0.005678554747624228,0
Claudatte femme Claudon Noblot,0,1,unknown,0,0,0.0,1,0.0,5.973689712853579e-05,0.1581291759465478,0.0017587488032762,0.0,0.0,0.0049397814040215695,0
Claudatte femme Claudon Quentin,0,1,unknown,0,0,0.0,1,0.0,6.966701544135137e-05,0.0,0.0,0.0,0.0,0.007548453653730865,0
Claudatte femme Claudon Ydoulx,0,1,unknown,0,0,0.0,10,0.0,0.0001477728227341,0.1730586129413109,0.0234999247976497,1.0,0.3320886363636364,0.491505955362586,0
Claudatte femme Claudon de la Ruelle,0,1,unknown,0,0,0.0,1,0.0,6.721437769218219e-05,0.1465097533451555,5.949588135421253e-05,0.0,0.0,0.005149555192985175,0
Claudatte femme Claudon le Charpentier of la Grandefosse,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Claudatte femme Colas Bataille de la Vacherie,0,1,unknown,0,0,0.0,10,0.0,0.0001515646944248,0.1401085347804637,0.0002262017190984,1.0,0.3268581046831956,0.5270162690539691,1
Claudatte femme Colas Gerard,0,1,unknown,0,0,0.0,10,0.0,0.0001359714329602,0.1677371723883352,0.001362733005219,1.0,0.3548099173553719,0.5043867333970296,1
Claudatte femme Colas Henry de l'Hoste du Bois,0,0,unknown,0,0,0.0,9,0.0,0.0001270518879907,0.0,0.0,1.0,0.3964334705075445,0.5756060606805029,1
Claudatte femme Colas Jean Mongeatte,0,1,unknown,0,0,0.0,7,0.0,0.0001270518879907,0.0,0.0,1.0,0.4927113702623905,0.5040541815246684,1
Claudatte femme Colas Jean le Rouyer,0,1,unknown,0,0,0.0,1,0.0,6.298876974401358e-05,0.1520953273530593,0.0003954905849438,0.0,0.0,0.005049807709853501,0
Claudatte femme Colas Noel de Moyenmoutier,0,1,unknown,0,0,0.0,1,0.0,6.739402905366036e-05,0.1126732624166232,1.006493308347612e-05,0.0,0.0,0.0056237434949449145,0
Claudatte femme Colas Valtin,0,1,unknown,0,0,0.0,1,0.0,6.739402905366036e-05,0.1126732624166232,1.006493308347612e-05,0.0,0.0,0.0056237434949449145,0
Claudatte femme Colas Vaultin de Moyenmoutier,0,1,unknown,0,0,0.0,1,0.0,3.916104769166639e-05,0.1450413355038462,0.0017367241011868,0.0,0.0,0.005004523070816104,0
Claudatte femme Colas le Clerc,0,1,unknown,0,0,0.0,10,0.0,0.0001617268180625,0.1805754252106183,0.004955984191191,1.0,0.3139773218216052,0.5005998542444755,1
Claudatte femme Colin Guidot,0,1,unknown,0,0,0.0,1,0.0,3.4456593591735136e-05,0.1527343618701892,0.0045591455471306,0.0,0.0,0.004851359120797582,0
Claudatte femme David Chanal,0,1,unknown,0,0,0.0,1,0.0,6.523674908283398e-05,0.1175496688741721,1.878616602347874e-06,0.0,0.0,0.005540946955511743,0
Claudatte femme Demenge Barbonnier de Raon,0,1,unknown,0,0,0.0,1,0.0,5.8989283590985216e-05,0.1610605040229681,0.0001615296886849,0.0,0.0,0.0049161249588347495,0
Claudatte femme Demenge Jean Thomas,0,1,unknown,0,0,0.0,1,0.0,6.05567878268464e-05,0.1576573450836166,0.0005278232195629,0.0,0.0,0.004963619885198843,0
Claudatte femme Demenge le Clerc,0,1,unknown,0,0,0.0,1,0.0,3.5281891901648026e-05,0.1420888055034396,0.0007860390439359,0.0,0.0,0.0050337863085044695,0
Claudatte femme Didier Chostey,0,1,unknown,0,0,0.0,1,0.0,4.9968773309857474e-05,0.16062212796041,0.0003107414293277,0.0,0.0,0.004874987498731706,0
Claudatte femme Didier Drouin,0,1,unknown,0,0,0.0,1,0.0,4.037819001579315e-05,0.148720298487923,0.0001463918568118,0.0,0.0,0.004980803462249427,0
Claudatte femme Didier Mengin,0,1,unknown,0,0,0.0,1,0.0,6.332060251603457e-05,0.1363663645639517,3.05877785524396e-05,0.0,0.0,0.0052662832288599085,0
Claudatte femme Didier Villemin,0,1,unknown,0,0,0.0,2,0.0014647911194484,8.12019272293223e-05,0.1819128067576764,0.0008316739391216,0.0,0.5,0.004558483363809695,0
Claudatte femme Estienne Rouxiaud (dit le jeune Estienne) de Repas,0,1,unknown,0,0,0.0,1,0.0,6.468672535527015e-05,0.0,0.0,0.0,0.0,0.007510279850315529,0
Claudatte femme Fleurant de Delaleaue de Sachemont,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Claudatte femme Francois l'Hoste de Moyenmoutier,0,1,unknown,0,0,0.0,10,0.0,0.0001728063601152,0.1476235339982456,0.0052085569738689,1.0,0.3522475895316805,0.524769069464339,1
Claudatte femme François Pelletier le jeune,0,1,unknown,0,0,0.0,10,0.0,0.0001498705559553,0.0,0.0,1.0,0.361,0.615960980117131,1
Claudatte femme Gregoire Vincent Henryat,0,1,unknown,0,0,0.0,10,0.0,0.0001359714329602,0.1677371723883352,0.001362733005219,1.0,0.3548099173553719,0.5043867333970296,1
Claudatte femme Hannezo Alexy,0,1,unknown,0,0,0.0,1,0.0,6.05567878268464e-05,0.1576573450836166,0.0005278232195629,0.0,0.0,0.004963619885198843,0
Claudatte femme Jean Berquey du Vivier,0,1,unknown,0,0,0.0,1,0.0,3.8359998131107934e-05,0.0,0.0,0.0,0.0,0.007311647120121847,0
Claudatte femme Jean Claudel le Maimbourg,0,0,unknown,0,0,0.0,2,0.0,0.0001006876396872,0.1293554998861307,0.0001310966093394,1.0,0.9225,0.2554167351248814,0
Claudatte femme Jean Henry,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
"Claudatte femme Jean Hocquart de Contramolin
Witch 285",0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Claudatte femme Jean Hoult,0,1,unknown,0,0,0.0,1,0.0,5.8989283590985216e-05,0.1610605040229681,0.0001615296886849,0.0,0.0,0.0049161249588347495,0
Claudatte femme Jean Merielle,0,1,unknown,0,0,0.0,1,0.0,5.2454384305974565e-05,0.1620599878740325,0.0004214531598179,0.0,0.0,0.004867957574676014,0
Claudatte femme Jean Parmentier,0,0,unknown,0,0,0.0,2,0.0,0.0001270518879907,0.0,0.0,1.0,1.125,0.33067280035649965,0
Claudatte femme Jean Pinadel,0,1,unknown,0,0,0.0,1,0.0,6.332060251603457e-05,0.1363663645639517,3.05877785524396e-05,0.0,0.0,0.0052662832288599085,0
Claudatte femme Jean Sagaire du Vivier,0,1,unknown,0,0,0.0,1,0.0,6.521727020702457e-05,0.1080849646773387,2.18474902212295e-06,0.0,0.0,0.005678554747624228,0
Claudatte femme Jean d'Espinal,0,1,unknown,0,0,0.0,7,0.0,0.000149467022701,0.1787850173119295,0.0026128704920204,1.0,0.4694152918377673,0.3933968371572002,0
Claudatte femme Jean de la Court,0,1,unknown,0,0,0.0,1,0.0,6.966701544135137e-05,0.0,0.0,0.0,0.0,0.007548453653730865,0
Claudatte femme Lambert Claudel Ferry de Vicq,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Claudatte femme Lyenard Taincturier,0,1,unknown,0,0,0.0,1,0.0,3.5730180521561646e-05,0.1291716413667633,6.64793327284045e-06,0.0,0.0,0.0052168645984997765,0
Claudatte femme Mengeon Grand Michiel,0,1,unknown,0,0,0.0,10,0.0,0.0001338324446076,0.1839825087051583,0.1155432052619358,1.0,0.2808264016479183,0.42956431492338126,0
